id,subset,start_sec,end_sec,duration_sec,transcript_raw,source,audio_url
10312-024,train-ut,183.830,186.810,2.980,집 지은다고 하면 천평이 넘어 게 경하난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-025,train-ut,187.330,190.560,3.230,거기서 살다가 거기(로) 오니까 살 수,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-026,train-ut,192.700,195.380,2.680,# 우리 어머미,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-027,train-ut,195.900,198.980,3.080,그렇게 그런데 집까지만 걸어라 # 그이-,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-028,train-ut,199.580,209.710,10.130,신촌학교 태울 때 우리 그 서린길로이 택기 아주방네 그 울레로 와샤 봐샤 하멍게 폭도가 어떤 사람인가 참 두림이 설룹주이-,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-029,train-ut,209.710,217.740,8.030,설룹주이- 어떤 사람이 아니고 꼭 같은 사람이지 우영 웃음소리 폭돈 틀린 사람이카부덴엥 아 우영 팍 들어가네이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-030,train-ut,218.310,224.500,6.190,고냥으로 영- 보난 머린 질젠하고 진짜 ㅊ.ㅁ 우리 닮은 사람들 우리 닮은 사람들,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-031,train-ut,225.280,229.220,3.940,아이고 튼날들 학교갔던 다 사람들 돌아완 보난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-032,train-ut,229.780,235.430,5.650,나 어저께 밤에 우리 고왓 우영 뒷강에서 폭도 봐수다 머리 이만히 찍은,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-033,train-ut,236.070,240.970,4.900,폭소엔 틀린 사람 가 ㄱ.튼 사람이주 꼭 같은 사람 이 두루 애기야,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-034,train-ut,242.160,245.310,3.150,그래도 그 우린 다섯살이라서,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-035,train-ut,247.950,258.050,10.100,엄마만 마음조린거지 다른 뭐는 몰랐지 엄마만 마음조린거지 마 겨난 난 열살 때난게 열살 때니까 다 알때지 두 두메살 높주 폭도,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-036,train-ut,258.050,268.200,10.150,폭도 구경허켕 그 고냥으로 강 놈덜은 다 집이 이신 사람은 죽여불켄 다 학교 마당에 나오렌 헤신디 가지도 안현디 게난 우리,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-037,train-ut,268.200,274.610,6.410,우리 어머닌 아이 두레 이시카부덴 헹보난 어시난 아이 이 망할년 어디 가신고 막,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-038,train-ut,275.210,277.550,2.340,ㅊ.ㅈ아나당 간,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-039,train-ut,278.080,287.240,9.160,새 맞게 물엉 우영 팥으로 헹 나와시난 아이고 이년 어디강 와시니 그녕 저디 폭도 와셔 와셔 와셔 허멍 가삐뗀,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-040,train-ut,287.960,293.740,5.780,이년아 그거 경허당 거 창으로라도 콱 찔러불믄 어떵허젠 헤아시니 허멍 그렇지,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-041,train-ut,295.160,299.110,3.950,우린 고생 더 했어요 #척 하면서 아이고 그건 원- 잊어부러지지 않으여,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-042,train-ut,299.740,305.080,5.340,겨난이 삼학년때난이 글은 졸바로 잊어시야 그 신촌학교 다 태와부난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-043,train-ut,306.040,311.290,5.250,돌파람에 이제 망범이네 집이 그 기화집 기화집 헹 그디 집이 막 커났잖아게이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-044,train-ut,312.130,317.460,5.330,겨난 그디 강 공불허젠 허민 공부가 되여게 배록 무사 그땐 그,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-045,train-ut,318.410,325.200,6.790,벼룩에 # 배복에 무신 고냥에 낭 고냥에 ㅎ.ㄲ.ㅁ 부튼딘 그 놈이 거시 멜록멜록,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-046,train-ut,326.030,329.630,3.600,기냥 그 공부랑 나발대기고 치고,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-047,train-ut,330.220,336.860,6.640,그거 뭐 수완피어미어 아이고 무사 경 빈대 영 하나시니이- 빈대 그 때,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-048,train-ut,338.120,340.720,2.600,이 어 좀 먹는덴 다 들어,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-049,train-ut,341.870,346.650,4.780,약이 없어서 그 때 경헌디 우리,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-050,train-ut,347.330,350.400,3.070,봉기어멍 일본 가불때,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-051,train-ut,351.060,361.330,10.270,우리 정숙이네가 초등학교 다닐 때주게 할망이엉 사는디 머리 잘 안 ㄱ.ㅁ져줘부난 이 괴난이 ㅎ.ㄴ번 집이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-052,test-id,361.800,366.000,4.200,온거라 머리가 헤영 아니 # # 거긴 건디 박춘대네신디,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-053,train-ut,366.660,371.670,5.010,그디 무신 약도 그리 비싼 약 해당,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-054,train-ut,372.250,376.110,3.860,뿌리믄 어서진덴 진짜이 그거 해당 뿌려주믄 어서,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-055,train-ut,377.740,381.510,3.770,머리가 다 기냥 헤영이라 나서 헤영 옛날에 다,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-056,train-ut,383.430,389.200,5.770,우리집이 아방 휴가와네 옷 벗은 걸 보건 이가 다륵다륵 키악-,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-057,train-ut,389.790,394.160,4.370,아이고 징그러워 아휴,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-058,train-ut,394.770,403.010,8.240,이젠 이제 있어(없다는 의미) 이제 호강이지 경한디 홍집이 괸당이 오렌헨이 어디 쏠부르에 완 일주일 사는디,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-059,train-ut,403.670,410.280,6.610,원 일 복이신 사람이난이 그 왕 옷 벗어놔 뭐시 옷,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-060,train-ut,410.990,416.780,5.790,헹 복은 보레질 못 혀 눈 고망 영영 감은물에 강 헤와난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-061,test-id,417.840,421.820,3.980,어이구 옛날엔 다 그랬어 경하난 그 허풍숭이 어른,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-062,train-ut,422.750,425.210,2.460,# 우리 만득이신디 뭐,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-063,test-id,425.780,430.360,4.580,아니여 육지 옛날 영영영 ㅊ.ㅈ아오믄 나가 다 헤주켄,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-064,train-ut,431.060,433.190,2.130,그 주소헹 보난 이시미난 마랑,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-065,train-ut,433.880,437.140,3.260,거짓말이지 얻어먹으려고 하니 왕 얻어먹젠 공껄로 기냥,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-066,train-ut,437.830,440.370,2.540,일주일 살앙 간 그 어려움에,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-067,train-ut,445.710,448.150,2.440,경안헤도 식구 나가불락을 헌 집이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-068,train-ut,448.830,457.150,8.320,그러니까 우린 그때 # 길어다가 먹고 살았어요 그 # 이젠 다 예,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-069,train-ut,458.530,464.680,6.150,그 #이 이 신촌 조천 다 들어(봐)도 그 #은 저-,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-070,train-ut,466.310,474.130,7.820,그- 동산이나 돌아나서 물 솟아서 그런데 이젠 그 # 매와져서 없어졌어 아이고 경하난 우리 어머닌 신촌 어른들,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-071,train-ut,474.710,483.380,8.670,함 조천도 요 수룩물 동네들도 다 매웠어 다 그냥 밋밋했던 대야에 바다 다 매웠어 이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-072,train-ut,484.150,494.330,10.180,동파랑 성창리는 다 매웠어 성창열에 그렇니까 그렇게해서 거기 다 뭐하는데 요 신촌만 매우지 못하게 해서 그거 동파룸 매우는 것도,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-073,train-ut,494.330,497.300,2.970,것도 고수해서 그렇게 못 매우게 되었어 그 지랄,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-074,train-ut,498.000,502.350,4.350,옛날은 그 탕감양태이 우리 어머니는,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-075,train-ut,503.400,507.280,3.880,# 주엇져 옷 한복을 이-,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-076,train-ut,508.010,511.050,3.040,맹질엔 열흘을 밤낮 에효-,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-077,train-ut,511.640,520.410,8.770,그 안 꼬시믄 아서 논거는 다 헌거 다 주멍 경 나신더렌 거 아무나한거랑 그거랑 주렝 허고 어멍은,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-078,test-id,520.940,524.500,3.560,밤낮 밤낮 기냥 복도록 바느질,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-079,train-ut,525.120,527.340,2.220,그 땐 한복들만 입을 (하품),elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-080,train-ut,528.480,530.590,2.110,땐 난 안 입었어 겨난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-081,train-ut,531.130,535.780,4.650,우리 어머니 거 바느질허고 양태 잘해나난 나 빈밥해줨젠,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-082,train-ut,536.680,546.800,10.120,남 노십해와주질 안핸 양태도 # 양태(부분)에서 최고로 잘 하지 만기할머니는 겨난 남 ㅍ.ㄹ레가고 ㅎ.ㄴ ㅎ.ㄴ장에,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-083,train-ut,546.800,549.170,2.370,ㅎ.ㄴ장에 언근 양태 두 개,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-084,train-ut,550.440,559.740,9.300,조라 게믄 감을개 삼양장에 ㅍ.ㄹ레 가고 함덕 장에 ㅍ.ㄹ레 가고 함덕 장에 ㅍ.ㄹ레 가 어머닌 게고주고 양태만 허고,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-085,train-ut,561.600,565.490,3.890,바느질 안혈 때 # 갖어다가 그만,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-086,train-ut,566.570,569.010,2.440,겐 밥 땐 일어나게 헤나난게 경허당,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-087,train-ut,569.670,573.150,3.480,양태 하는 거고 바느질이고 임심들 남 시작하난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-088,train-ut,573.690,577.050,3.360,바느질 허는 사람도 나와가고 하난 이젠 손으로 허는,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-089,train-ut,577.570,579.590,2.020,건 이제 설러가난 어무니도 실펀,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-090,train-ut,580.210,584.240,4.030,아 밭에 용시레 무시악을 한 게 그 용시레 겅 했주게,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-091,train-ut,584.960,590.820,5.860,우리 어무니도 젊을 때 일을 안하셨지 아 일 안현 ㅎ.ㄴ 오십대 넘어사 그 일을 헤서,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-092,train-ut,592.650,595.420,2.770,오십댄엔건 뭐라 혼 육십대는 아니 되실건가,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-093,train-ut,597.990,601.400,3.410,이제 저세상에서 호강이지 아이고고,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-094,train-ut,603.750,609.340,5.590,아이 경한디 허당으네 영 경 영자네집이 강보믄,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-095,train-ut,611.240,618.620,7.380,이제 저 00오라방네 사는디가 그디 00네 살아나지 안혀서게 으으응 그디 살아나고 이제 호박집 딱거레,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-096,train-ut,619.140,621.800,2.660,가이네 살 때 강보러 밥은,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-097,train-ut,622.440,624.690,2.250,양푼에 퍼 논거 보면이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-098,train-ut,625.740,627.920,2.180,벌-겅헌 게 먹음직 허여,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-099,train-ut,628.760,637.850,9.090,경헌디 원 ㅆ.ㄹ은 별로 보이지 안혀고 원 톨밥이로만 응 톨밥 톨밥 그놈의 게 경 먹음직을 허여 게난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-100,train-ut,638.500,640.540,2.040,집이 왕 어멍신디,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-101,train-ut,641.460,644.950,3.490,영허고 영헌디 가난 밥 막 먹음직허난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-102,train-ut,645.470,647.610,2.140,우리도 그런 밥 헹 먹게 게난,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-103,train-ut,648.190,653.570,5.380,아이고 이년아 나 그거 헹 톨밥 헹 나 먹엉 배아팡 살아지느냐,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-104,train-ut,654.700,657.890,3.190,겡 우린 톨밥은 안 먹어봐수게 어무니가 배,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-105,train-ut,659.450,664.420,4.970,경허고 어떤 땐 강 보믄 무수 무우 놔서,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-106,train-ut,665.030,667.070,2.040,범벅 무우 놩,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-107,train-ut,667.600,670.970,3.370,허고 속호루 # 겅헌디 ㄸ.ㄹ성젠,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-108,train-ut,671.470,674.680,3.210,탕간네영 어멍은 그냥 게구저구 밥,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-109,train-ut,678.090,681.870,3.780,아이고 00 가시보단 00가 탕간은,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-110,train-ut,682.690,685.590,2.900,곱게 헤나서 곱게 헤나서 00가 잘 해서,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-111,train-ut,688.560,692.450,3.890,게난이제 나도 시집 간 후로 그거 ㅎ.꼼 배와보젠이,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-112,train-ut,693.480,695.800,2.320,탕간골 사고 체떼기 사고,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-113,train-ut,697.110,700.430,3.320,모자 그 씌우는 거 사고 사고,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-114,train-ut,702.710,706.700,3.990,이야 그거 이렇게 해서 영자가,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-115,train-ut,707.700,712.480,4.780,줄 영헨 ㅎ.ㄴ 서넉 줄은 모자 줘 탕감하는 거 어,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-116,train-ut,714.040,717.640,3.600,아이구 그거 암만 재기하젠,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
10312-117,train-ut,719.940,722.110,2.170,한갈 ㅎ.나를 못치질 못해여,elar,https://www.elararchive.org/uncategorized/SO_81d9db18-7cfb-4414-8e16-8a92d9fcba36/
